Years,Months,Days,Hour,Datetime,Average of PM2.5,Average of Temp,Average of Humid,Average of WindSpeed
2022,Jun,26-Jun,6 PM,26-Jun 2022 6 PM,8.4,37.5,57.1,0.0
2022,Jun,26-Jun,7 PM,26-Jun 2022 7 PM,9.4,37.1,58.9,0.0
2022,Jun,26-Jun,8 PM,26-Jun 2022 8 PM,11.7,36.5,60.9,0.0
2022,Jun,26-Jun,9 PM,26-Jun 2022 9 PM,10.2,36.1,62.4,0.0
2022,Jun,26-Jun,10 PM,26-Jun 2022 10 PM,8.3,34.7,65.4,0.0
2022,Jun,26-Jun,11 PM,26-Jun 2022 11 PM,4.4,34.5,64.5,0.0
2022,Jun,27-Jun,12 AM,27-Jun 2022 12 AM,5.7,33.7,66.5,0.0
2022,Jun,27-Jun,1 AM,27-Jun 2022 1 AM,4.6,34.1,65.7,0.0
2022,Jun,27-Jun,2 AM,27-Jun 2022 2 AM,5.0,34.1,65.7,0.0
2022,Jun,27-Jun,3 AM,27-Jun 2022 3 AM,5.0,33.8,66.5,0.0
2022,Jun,27-Jun,4 AM,27-Jun 2022 4 AM,4.4,34.0,66.3,0.0
2022,Jun,27-Jun,5 AM,27-Jun 2022 5 AM,4.2,34.2,66.4,0.0
2022,Jun,27-Jun,6 AM,27-Jun 2022 6 AM,4.5,35.4,64.6,0.0
2022,Jun,27-Jun,7 AM,27-Jun 2022 7 AM,3.2,38.0,58.5,0.1
2022,Jun,27-Jun,8 AM,27-Jun 2022 8 AM,2.9,39.4,55.3,0.1
2022,Jun,27-Jun,9 AM,27-Jun 2022 9 AM,2.7,41.3,50.6,0.0
2022,Jun,27-Jun,10 AM,27-Jun 2022 10 AM,2.4,41.8,48.1,0.0
2022,Jun,27-Jun,11 AM,27-Jun 2022 11 AM,2.7,42.0,47.4,0.1
2022,Jun,27-Jun,12 PM,27-Jun 2022 12 PM,2.5,42.8,45.8,0.1
2022,Jun,27-Jun,1 PM,27-Jun 2022 1 PM,1.9,39.1,52.6,1.2
2022,Jun,27-Jun,2 PM,27-Jun 2022 2 PM,1.9,34.6,64.1,0.0
2022,Jun,27-Jun,3 PM,27-Jun 2022 3 PM,2.1,35.0,64.0,0.0
2022,Jun,27-Jun,4 PM,27-Jun 2022 4 PM,1.7,37.4,58.6,0.0
2022,Jun,27-Jun,5 PM,27-Jun 2022 5 PM,3.5,37.2,57.8,0.0
2022,Jun,27-Jun,6 PM,27-Jun 2022 6 PM,3.2,36.3,61.0,0.0
2022,Jun,27-Jun,7 PM,27-Jun 2022 7 PM,8.9,35.1,64.7,0.0
2022,Jun,27-Jun,8 PM,27-Jun 2022 8 PM,5.0,34.5,65.6,0.0
2022,Jun,27-Jun,9 PM,27-Jun 2022 9 PM,4.4,33.8,66.2,0.0
2022,Jun,27-Jun,10 PM,27-Jun 2022 10 PM,3.1,33.4,66.6,0.0
2022,Jun,27-Jun,11 PM,27-Jun 2022 11 PM,2.2,33.1,66.5,0.0
2022,Jun,28-Jun,12 AM,28-Jun 2022 12 AM,2.9,32.7,67.1,0.0
2022,Jun,28-Jun,1 AM,28-Jun 2022 1 AM,2.9,32.5,67.5,0.0
2022,Jun,28-Jun,2 AM,28-Jun 2022 2 AM,1.8,32.6,67.0,0.0
2022,Jun,28-Jun,3 AM,28-Jun 2022 3 AM,1.5,32.7,66.5,0.0
2022,Jun,28-Jun,4 AM,28-Jun 2022 4 AM,1.5,32.4,67.2,0.0
2022,Jun,28-Jun,5 AM,28-Jun 2022 5 AM,1.8,32.5,67.5,0.0
2022,Jun,28-Jun,6 AM,28-Jun 2022 6 AM,2.5,33.8,66.3,0.0
2022,Jun,28-Jun,7 AM,28-Jun 2022 7 AM,3.3,37.3,61.3,0.0
2022,Jun,28-Jun,8 AM,28-Jun 2022 8 AM,6.8,38.2,59.1,0.0
2022,Jun,28-Jun,9 AM,28-Jun 2022 9 AM,6.8,40.1,54.9,0.0
2022,Jun,28-Jun,10 AM,28-Jun 2022 10 AM,7.6,41.0,53.2,0.1
2022,Jun,28-Jun,11 AM,28-Jun 2022 11 AM,7.0,41.2,51.3,0.3
2022,Jun,28-Jun,12 PM,28-Jun 2022 12 PM,6.1,41.7,49.7,0.3
2022,Jun,28-Jun,1 PM,28-Jun 2022 1 PM,5.5,42.6,47.9,0.3
2022,Jun,28-Jun,2 PM,28-Jun 2022 2 PM,4.9,43.5,45.8,0.2
2022,Jun,28-Jun,3 PM,28-Jun 2022 3 PM,5.1,44.5,43.9,0.2
2022,Jun,28-Jun,4 PM,28-Jun 2022 4 PM,5.1,45.2,42.8,0.1
2022,Jun,28-Jun,5 PM,28-Jun 2022 5 PM,4.8,43.4,44.8,0.1
2022,Jun,28-Jun,6 PM,28-Jun 2022 6 PM,5.3,40.2,49.6,0.9
2022,Jun,28-Jun,7 PM,28-Jun 2022 7 PM,3.3,35.4,56.0,0.4
2022,Jun,28-Jun,8 PM,28-Jun 2022 8 PM,3.7,35.5,58.1,0.0
2022,Jun,28-Jun,9 PM,28-Jun 2022 9 PM,3.2,34.8,61.3,0.0
2022,Jun,28-Jun,10 PM,28-Jun 2022 10 PM,4.4,34.2,62.5,0.0
2022,Jun,28-Jun,11 PM,28-Jun 2022 11 PM,6.1,33.7,64.3,0.0
2022,Jun,29-Jun,12 AM,29-Jun 2022 12 AM,6.8,33.4,65.2,0.0
2022,Jun,29-Jun,1 AM,29-Jun 2022 1 AM,6.4,33.2,66.2,0.0
2022,Jun,29-Jun,2 AM,29-Jun 2022 2 AM,8.3,32.4,67.6,0.0
2022,Jun,29-Jun,3 AM,29-Jun 2022 3 AM,5.4,32.5,67.3,0.0
2022,Jun,29-Jun,4 AM,29-Jun 2022 4 AM,4.8,32.7,67.1,0.0
2022,Jun,29-Jun,5 AM,29-Jun 2022 5 AM,4.7,32.8,67.1,0.0
2022,Jun,29-Jun,6 AM,29-Jun 2022 6 AM,4.5,33.7,66.2,0.0
2022,Jun,29-Jun,7 AM,29-Jun 2022 7 AM,4.1,36.6,61.8,0.0
2022,Jun,29-Jun,8 AM,29-Jun 2022 8 AM,3.2,40.6,53.5,0.0
2022,Jun,29-Jun,9 AM,29-Jun 2022 9 AM,3.7,40.7,51.4,0.3
2022,Jun,29-Jun,10 AM,29-Jun 2022 10 AM,3.5,40.9,50.2,0.4
2022,Jun,29-Jun,11 AM,29-Jun 2022 11 AM,4.1,41.6,48.9,0.5
2022,Jun,29-Jun,12 PM,29-Jun 2022 12 PM,3.9,42.2,46.9,0.4
2022,Jun,29-Jun,1 PM,29-Jun 2022 1 PM,3.7,43.3,45.4,0.5
2022,Jun,29-Jun,2 PM,29-Jun 2022 2 PM,2.3,44.6,43.0,0.1
2022,Jun,29-Jun,3 PM,29-Jun 2022 3 PM,2.2,45.3,42.0,0.3
2022,Jun,29-Jun,4 PM,29-Jun 2022 4 PM,3.1,44.4,43.7,0.1
2022,Jun,29-Jun,5 PM,29-Jun 2022 5 PM,6.4,42.3,48.7,0.1
2022,Jun,29-Jun,6 PM,29-Jun 2022 6 PM,7.4,40.0,53.0,0.4
2022,Jun,29-Jun,7 PM,29-Jun 2022 7 PM,5.6,38.2,55.6,0.0
2022,Jun,29-Jun,8 PM,29-Jun 2022 8 PM,5.6,37.9,57.4,0.0
2022,Jun,29-Jun,9 PM,29-Jun 2022 9 PM,2.7,36.6,56.4,0.1
2022,Jun,29-Jun,10 PM,29-Jun 2022 10 PM,2.1,35.8,56.8,0.0
2022,Jun,29-Jun,11 PM,29-Jun 2022 11 PM,1.4,35.9,57.7,0.0
2022,Jun,30-Jun,12 AM,30-Jun 2022 12 AM,1.4,35.8,58.0,0.0
2022,Jul,1-Jul,12 AM,1-Jul 2022 12 AM,2.1,32.3,70.0,0.0
2022,Jul,1-Jul,1 AM,1-Jul 2022 1 AM,1.9,32.5,68.9,0.0
2022,Jul,1-Jul,2 AM,1-Jul 2022 2 AM,2.3,32.2,69.5,0.0
2022,Jul,1-Jul,3 AM,1-Jul 2022 3 AM,2.4,32.2,69.5,0.0
2022,Jul,1-Jul,4 AM,1-Jul 2022 4 AM,2.1,32.2,69.9,0.0
2022,Jul,1-Jul,5 AM,1-Jul 2022 5 AM,4.0,31.5,71.2,0.0
2022,Jul,1-Jul,6 AM,1-Jul 2022 6 AM,5.4,31.6,71.0,0.0
2022,Jul,1-Jul,7 AM,1-Jul 2022 7 AM,4.7,32.5,69.2,0.0
2022,Jul,1-Jul,8 AM,1-Jul 2022 8 AM,4.9,34.6,66.2,0.0
2022,Jul,1-Jul,9 AM,1-Jul 2022 9 AM,3.8,38.3,58.1,0.1
2022,Jul,1-Jul,10 AM,1-Jul 2022 10 AM,4.5,38.8,57.0,0.0
2022,Jul,1-Jul,11 AM,1-Jul 2022 11 AM,3.7,39.5,54.4,0.3
2022,Jul,1-Jul,12 PM,1-Jul 2022 12 PM,3.4,41.2,50.5,0.1
2022,Jul,1-Jul,1 PM,1-Jul 2022 1 PM,2.7,42.1,47.2,0.4
2022,Jul,1-Jul,2 PM,1-Jul 2022 2 PM,2.5,42.6,45.7,0.4
2022,Jul,1-Jul,3 PM,1-Jul 2022 3 PM,2.5,43.6,43.1,0.7
2022,Jul,1-Jul,4 PM,1-Jul 2022 4 PM,2.9,42.8,42.6,0.9
2022,Jul,1-Jul,5 PM,1-Jul 2022 5 PM,3.8,41.2,48.9,0.7
2022,Jul,1-Jul,6 PM,1-Jul 2022 6 PM,6.1,38.8,56.6,0.5
2022,Jul,1-Jul,7 PM,1-Jul 2022 7 PM,6.5,37.4,59.5,0.1
2022,Jul,1-Jul,8 PM,1-Jul 2022 8 PM,3.4,35.2,64.1,1.7
2022,Jul,1-Jul,9 PM,1-Jul 2022 9 PM,1.6,31.7,69.4,0.3
2022,Jul,1-Jul,10 PM,1-Jul 2022 10 PM,1.6,32.3,68.5,0.1
2022,Jul,1-Jul,11 PM,1-Jul 2022 11 PM,1.4,32.6,67.9,0.0
2022,Jul,2-Jul,12 AM,2-Jul 2022 12 AM,1.5,33.0,67.4,0.0
2022,Jul,2-Jul,1 AM,2-Jul 2022 1 AM,1.7,33.0,67.7,0.0
2022,Jul,2-Jul,2 AM,2-Jul 2022 2 AM,1.9,33.3,68.0,0.0
2022,Jul,2-Jul,3 AM,2-Jul 2022 3 AM,1.7,32.9,68.9,0.0
2022,Jul,2-Jul,4 AM,2-Jul 2022 4 AM,2.0,33.0,69.0,0.0
2022,Jul,2-Jul,5 AM,2-Jul 2022 5 AM,2.6,33.4,68.6,0.0
2022,Jul,2-Jul,6 AM,2-Jul 2022 6 AM,3.1,33.6,68.8,0.0
2022,Jul,2-Jul,7 AM,2-Jul 2022 7 AM,3.5,35.4,66.3,0.0
2022,Jul,2-Jul,8 AM,2-Jul 2022 8 AM,3.8,38.2,60.1,0.0
2022,Jul,2-Jul,9 AM,2-Jul 2022 9 AM,3.7,38.4,58.1,0.7
2022,Jul,2-Jul,10 AM,2-Jul 2022 10 AM,3.8,39.3,55.4,0.7
2022,Jul,2-Jul,11 AM,2-Jul 2022 11 AM,4.5,40.1,53.4,1.1
2022,Jul,2-Jul,12 PM,2-Jul 2022 12 PM,2.8,40.1,53.1,1.5
2022,Jul,2-Jul,1 PM,2-Jul 2022 1 PM,3.1,39.5,54.9,0.3
2022,Jul,2-Jul,2 PM,2-Jul 2022 2 PM,3.2,40.1,53.6,0.0
2022,Jul,2-Jul,3 PM,2-Jul 2022 3 PM,3.5,40.6,53.1,0.2
2022,Jul,2-Jul,4 PM,2-Jul 2022 4 PM,3.4,40.5,52.4,0.7
2022,Jul,2-Jul,5 PM,2-Jul 2022 5 PM,2.6,39.6,53.6,0.6
2022,Jul,2-Jul,6 PM,2-Jul 2022 6 PM,3.1,37.8,59.1,0.2
2022,Jul,2-Jul,7 PM,2-Jul 2022 7 PM,4.2,36.8,61.3,0.3
2022,Jul,2-Jul,8 PM,2-Jul 2022 8 PM,2.4,34.3,64.2,0.5
2022,Jul,2-Jul,9 PM,2-Jul 2022 9 PM,0.9,32.1,67.2,0.2
2022,Jul,2-Jul,10 PM,2-Jul 2022 10 PM,1.1,31.7,68.8,0.0
2022,Jul,2-Jul,11 PM,2-Jul 2022 11 PM,1.5,31.7,69.9,0.0
2022,Jul,3-Jul,12 AM,3-Jul 2022 12 AM,1.3,32.3,69.0,0.0
2022,Jul,3-Jul,1 AM,3-Jul 2022 1 AM,2.0,32.3,69.0,0.0
2022,Jul,3-Jul,2 AM,3-Jul 2022 2 AM,2.1,32.2,69.6,0.0
2022,Jul,3-Jul,3 AM,3-Jul 2022 3 AM,2.0,32.3,69.1,0.0
2022,Jul,3-Jul,4 AM,3-Jul 2022 4 AM,2.4,32.1,69.9,0.0
2022,Jul,3-Jul,5 AM,3-Jul 2022 5 AM,2.7,31.4,71.1,0.0
2022,Jul,3-Jul,6 AM,3-Jul 2022 6 AM,2.6,32.4,69.0,0.0
2022,Jul,3-Jul,7 AM,3-Jul 2022 7 AM,3.1,33.4,68.2,0.0
2022,Jul,3-Jul,8 AM,3-Jul 2022 8 AM,3.4,35.1,66.0,0.0
2022,Jul,3-Jul,9 AM,3-Jul 2022 9 AM,5.4,36.8,62.2,0.0
2022,Jul,3-Jul,10 AM,3-Jul 2022 10 AM,4.6,39.9,54.9,0.0
2022,Jul,3-Jul,11 AM,3-Jul 2022 11 AM,5.3,41.5,50.2,0.0
2022,Jul,3-Jul,12 PM,3-Jul 2022 12 PM,5.1,39.9,54.2,0.4
2022,Jul,3-Jul,1 PM,3-Jul 2022 1 PM,3.4,33.5,68.7,0.1
2022,Jul,3-Jul,2 PM,3-Jul 2022 2 PM,2.5,32.7,70.0,0.0
2022,Jul,3-Jul,3 PM,3-Jul 2022 3 PM,3.0,33.3,70.4,0.0
2022,Jul,3-Jul,4 PM,3-Jul 2022 4 PM,2.8,33.7,69.1,0.3
2022,Jul,3-Jul,5 PM,3-Jul 2022 5 PM,1.1,31.7,71.2,0.1
2022,Jul,3-Jul,6 PM,3-Jul 2022 6 PM,0.6,31.6,70.5,0.0
2022,Jul,3-Jul,7 PM,3-Jul 2022 7 PM,1.0,31.9,70.3,0.0
2022,Jul,3-Jul,8 PM,3-Jul 2022 8 PM,1.4,32.0,70.4,0.0
2022,Jul,3-Jul,9 PM,3-Jul 2022 9 PM,1.9,32.0,70.7,0.0
2022,Jul,3-Jul,10 PM,3-Jul 2022 10 PM,2.8,31.7,71.2,0.0
2022,Jul,3-Jul,11 PM,3-Jul 2022 11 PM,3.3,31.9,71.0,0.0
2022,Jul,4-Jul,12 AM,4-Jul 2022 12 AM,3.5,32.0,71.3,0.0
2022,Jul,4-Jul,1 AM,4-Jul 2022 1 AM,3.3,32.3,71.0,0.0
2022,Jul,4-Jul,2 AM,4-Jul 2022 2 AM,3.1,32.3,71.1,0.0
2022,Jul,4-Jul,3 AM,4-Jul 2022 3 AM,2.9,32.4,71.4,0.0
2022,Jul,4-Jul,4 AM,4-Jul 2022 4 AM,3.5,32.6,71.2,0.0
2022,Jul,4-Jul,5 AM,4-Jul 2022 5 AM,4.9,32.7,70.8,0.0
2022,Jul,4-Jul,6 AM,4-Jul 2022 6 AM,5.4,33.0,70.1,0.0
2022,Jul,4-Jul,7 AM,4-Jul 2022 7 AM,5.6,35.4,67.4,0.0
2022,Jul,4-Jul,8 AM,4-Jul 2022 8 AM,4.6,38.2,63.0,0.0
2022,Jul,4-Jul,9 AM,4-Jul 2022 9 AM,4.2,38.9,59.0,0.0
2022,Jul,4-Jul,10 AM,4-Jul 2022 10 AM,3.8,40.1,55.3,0.2
2022,Jul,4-Jul,11 AM,4-Jul 2022 11 AM,2.5,39.9,54.6,0.3
2022,Jul,4-Jul,12 PM,4-Jul 2022 12 PM,1.7,41.0,51.3,0.5
2022,Jul,4-Jul,1 PM,4-Jul 2022 1 PM,1.7,41.8,49.3,0.5
2022,Jul,4-Jul,2 PM,4-Jul 2022 2 PM,2.0,42.8,47.7,0.3
2022,Jul,4-Jul,3 PM,4-Jul 2022 3 PM,2.2,42.2,48.6,0.7
2022,Jul,4-Jul,4 PM,4-Jul 2022 4 PM,1.9,40.8,51.0,1.1
2022,Jul,4-Jul,5 PM,4-Jul 2022 5 PM,1.6,39.9,52.8,0.6
2022,Jul,4-Jul,6 PM,4-Jul 2022 6 PM,1.5,38.2,56.3,0.2
2022,Jul,4-Jul,7 PM,4-Jul 2022 7 PM,1.9,37.2,58.9,0.0
2022,Jul,4-Jul,8 PM,4-Jul 2022 8 PM,2.5,36.8,60.5,0.0
2022,Jul,4-Jul,9 PM,4-Jul 2022 9 PM,2.5,36.6,61.6,0.0
2022,Jul,4-Jul,10 PM,4-Jul 2022 10 PM,3.6,35.7,64.1,0.0
2022,Jul,4-Jul,11 PM,4-Jul 2022 11 PM,4.3,34.5,66.0,0.0
2022,Jul,5-Jul,12 AM,5-Jul 2022 12 AM,4.9,34.3,66.3,0.0
2022,Jul,5-Jul,1 AM,5-Jul 2022 1 AM,4.7,34.5,66.2,0.0
2022,Jul,5-Jul,2 AM,5-Jul 2022 2 AM,4.7,34.3,66.6,0.0
2022,Jul,5-Jul,3 AM,5-Jul 2022 3 AM,4.3,34.3,66.8,0.0
2022,Jul,5-Jul,4 AM,5-Jul 2022 4 AM,4.4,34.1,67.4,0.0
2022,Jul,5-Jul,5 AM,5-Jul 2022 5 AM,4.7,33.8,68.1,0.0
2022,Jul,5-Jul,6 AM,5-Jul 2022 6 AM,5.1,33.8,68.2,0.0
2022,Jul,5-Jul,7 AM,5-Jul 2022 7 AM,5.2,34.7,66.7,0.1
2022,Jul,5-Jul,8 AM,5-Jul 2022 8 AM,6.8,36.6,63.4,0.2
2022,Jul,5-Jul,9 AM,5-Jul 2022 9 AM,6.7,39.0,57.9,0.0
2022,Jul,5-Jul,10 AM,5-Jul 2022 10 AM,7.5,39.7,55.7,0.1
2022,Jul,5-Jul,11 AM,5-Jul 2022 11 AM,5.4,40.9,52.6,0.1
2022,Jul,5-Jul,12 PM,5-Jul 2022 12 PM,3.4,41.3,51.8,0.1
2022,Jul,5-Jul,1 PM,5-Jul 2022 1 PM,5.7,38.2,62.4,0.1
2022,Jul,5-Jul,2 PM,5-Jul 2022 2 PM,6.0,40.1,61.4,0.0
2022,Jul,5-Jul,3 PM,5-Jul 2022 3 PM,3.7,41.2,55.0,0.4
2022,Jul,5-Jul,4 PM,5-Jul 2022 4 PM,3.8,38.3,58.9,0.6
2022,Jul,5-Jul,5 PM,5-Jul 2022 5 PM,3.7,38.3,58.8,0.1
2022,Jul,5-Jul,6 PM,5-Jul 2022 6 PM,4.4,37.3,61.7,0.0
2022,Jul,5-Jul,7 PM,5-Jul 2022 7 PM,5.4,36.2,64.5,0.0
2022,Jul,5-Jul,8 PM,5-Jul 2022 8 PM,5.9,35.9,65.5,0.0
2022,Jul,5-Jul,9 PM,5-Jul 2022 9 PM,7.3,35.6,66.6,0.0
2022,Jul,5-Jul,10 PM,5-Jul 2022 10 PM,7.6,35.1,67.3,0.0
2022,Jul,5-Jul,11 PM,5-Jul 2022 11 PM,6.2,34.7,67.7,0.0
2022,Jul,6-Jul,12 AM,6-Jul 2022 12 AM,6.5,34.7,67.7,0.0
2022,Jul,6-Jul,1 AM,6-Jul 2022 1 AM,8.0,34.4,68.0,0.0
2022,Jul,6-Jul,2 AM,6-Jul 2022 2 AM,7.6,34.2,68.3,0.0
2022,Jul,6-Jul,3 AM,6-Jul 2022 3 AM,8.0,34.1,68.5,0.0
2022,Jul,6-Jul,4 AM,6-Jul 2022 4 AM,8.2,33.8,69.2,0.0
2022,Jul,6-Jul,5 AM,6-Jul 2022 5 AM,7.8,34.0,69.0,0.0
2022,Jul,6-Jul,6 AM,6-Jul 2022 6 AM,7.4,34.1,69.1,0.0
2022,Jul,6-Jul,7 AM,6-Jul 2022 7 AM,6.5,36.4,65.6,0.0
2022,Jul,6-Jul,8 AM,6-Jul 2022 8 AM,5.0,38.4,58.7,0.1
2022,Jul,6-Jul,9 AM,6-Jul 2022 9 AM,3.8,39.1,55.5,0.1
2022,Jul,6-Jul,10 AM,6-Jul 2022 10 AM,3.3,40.4,51.9,0.1
2022,Jul,6-Jul,11 AM,6-Jul 2022 11 AM,2.7,41.0,50.2,0.2
2022,Jul,6-Jul,12 PM,6-Jul 2022 12 PM,3.1,41.8,48.6,0.2
2022,Jul,6-Jul,1 PM,6-Jul 2022 1 PM,3.1,42.5,47.0,0.3
2022,Jul,6-Jul,2 PM,6-Jul 2022 2 PM,3.0,43.3,45.7,0.2
2022,Jul,6-Jul,3 PM,6-Jul 2022 3 PM,3.3,43.5,44.9,0.1
2022,Jul,6-Jul,4 PM,6-Jul 2022 4 PM,4.7,43.6,45.6,0.1
2022,Jul,6-Jul,5 PM,6-Jul 2022 5 PM,3.2,41.1,49.7,0.0
2022,Jul,6-Jul,6 PM,6-Jul 2022 6 PM,6.2,39.6,53.5,0.0
2022,Jul,6-Jul,7 PM,6-Jul 2022 7 PM,7.4,38.5,57.5,0.0
2022,Jul,6-Jul,8 PM,6-Jul 2022 8 PM,10.4,37.4,61.7,0.0
2022,Jul,6-Jul,9 PM,6-Jul 2022 9 PM,13.2,36.6,64.0,0.0
2022,Jul,6-Jul,10 PM,6-Jul 2022 10 PM,10.0,36.3,64.5,0.0
2022,Jul,6-Jul,11 PM,6-Jul 2022 11 PM,10.2,35.8,65.5,0.0
2022,Jul,7-Jul,12 AM,7-Jul 2022 12 AM,7.6,35.7,64.9,0.0
2022,Jul,7-Jul,1 AM,7-Jul 2022 1 AM,5.8,35.5,64.9,0.0
2022,Jul,7-Jul,2 AM,7-Jul 2022 2 AM,5.9,35.4,65.7,0.0
2022,Jul,7-Jul,3 AM,7-Jul 2022 3 AM,6.4,34.9,66.5,0.0
2022,Jul,7-Jul,4 AM,7-Jul 2022 4 AM,6.5,34.7,66.7,0.0
2022,Jul,7-Jul,5 AM,7-Jul 2022 5 AM,6.7,34.3,67.2,0.0
2022,Jul,7-Jul,6 AM,7-Jul 2022 6 AM,6.6,34.4,67.5,0.0
2022,Jul,7-Jul,7 AM,7-Jul 2022 7 AM,5.5,36.6,63.9,0.0
2022,Jul,7-Jul,8 AM,7-Jul 2022 8 AM,3.9,38.8,56.2,0.0
2022,Jul,7-Jul,9 AM,7-Jul 2022 9 AM,2.8,39.8,52.1,0.1
2022,Jul,7-Jul,10 AM,7-Jul 2022 10 AM,2.7,41.1,48.8,0.3
2022,Jul,7-Jul,11 AM,7-Jul 2022 11 AM,3.2,41.8,47.6,0.2
2022,Jul,7-Jul,12 PM,7-Jul 2022 12 PM,3.4,42.3,46.9,0.2
2022,Jul,7-Jul,1 PM,7-Jul 2022 1 PM,3.2,43.0,45.2,0.2
2022,Jul,7-Jul,2 PM,7-Jul 2022 2 PM,4.1,43.3,45.0,0.2
2022,Jul,7-Jul,3 PM,7-Jul 2022 3 PM,4.8,43.7,44.9,0.1
2022,Jul,7-Jul,4 PM,7-Jul 2022 4 PM,5.6,42.4,47.7,0.0
2022,Jul,7-Jul,5 PM,7-Jul 2022 5 PM,6.3,41.3,50.2,0.0
2022,Jul,7-Jul,6 PM,7-Jul 2022 6 PM,7.6,37.9,58.9,0.2
2022,Jul,7-Jul,7 PM,7-Jul 2022 7 PM,7.2,33.2,68.9,0.1
2022,Jul,7-Jul,8 PM,7-Jul 2022 8 PM,7.4,33.2,69.1,0.0
2022,Jul,7-Jul,9 PM,7-Jul 2022 9 PM,7.2,33.4,68.4,0.0
2022,Jul,7-Jul,10 PM,7-Jul 2022 10 PM,8.2,33.4,68.7,0.0
2022,Jul,7-Jul,11 PM,7-Jul 2022 11 PM,9.4,33.4,69.3,0.0
2022,Jul,8-Jul,12 AM,8-Jul 2022 12 AM,9.3,32.9,70.8,0.0
2022,Jul,8-Jul,1 AM,8-Jul 2022 1 AM,6.9,33.6,69.6,0.0
2022,Jul,8-Jul,2 AM,8-Jul 2022 2 AM,9.3,33.2,69.8,0.0
2022,Jul,8-Jul,3 AM,8-Jul 2022 3 AM,6.9,33.5,69.8,0.0
2022,Jul,8-Jul,4 AM,8-Jul 2022 4 AM,6.5,33.7,69.5,0.0
2022,Jul,8-Jul,5 AM,8-Jul 2022 5 AM,6.0,33.9,69.3,0.0
2022,Jul,8-Jul,6 AM,8-Jul 2022 6 AM,5.2,34.2,68.2,0.0
2022,Jul,8-Jul,7 AM,8-Jul 2022 7 AM,4.1,36.4,64.5,0.0
2022,Jul,8-Jul,8 AM,8-Jul 2022 8 AM,3.1,38.8,58.3,0.0
2022,Jul,8-Jul,9 AM,8-Jul 2022 9 AM,3.1,39.9,54.5,0.0
2022,Jul,8-Jul,10 AM,8-Jul 2022 10 AM,3.2,40.7,53.0,0.0
2022,Jul,8-Jul,11 AM,8-Jul 2022 11 AM,2.0,40.5,52.7,0.1
2022,Jul,8-Jul,12 PM,8-Jul 2022 12 PM,3.3,41.2,50.7,0.5
2022,Jul,8-Jul,1 PM,8-Jul 2022 1 PM,4.3,41.4,50.1,0.4
2022,Jul,8-Jul,2 PM,8-Jul 2022 2 PM,2.8,42.5,46.8,0.5
2022,Jul,8-Jul,3 PM,8-Jul 2022 3 PM,3.4,41.1,49.8,0.7
2022,Jul,8-Jul,4 PM,8-Jul 2022 4 PM,3.3,36.4,58.0,0.2
2022,Jul,8-Jul,5 PM,8-Jul 2022 5 PM,2.8,36.2,60.6,0.0
2022,Jul,8-Jul,6 PM,8-Jul 2022 6 PM,4.4,36.4,60.4,0.0
2022,Jul,8-Jul,7 PM,8-Jul 2022 7 PM,6.0,35.9,61.7,0.2
2022,Jul,8-Jul,8 PM,8-Jul 2022 8 PM,2.4,31.4,72.3,1.4
2022,Jul,8-Jul,9 PM,8-Jul 2022 9 PM,0.9,30.2,72.7,0.2
2022,Jul,8-Jul,10 PM,8-Jul 2022 10 PM,0.5,30.3,72.9,0.0
2022,Jul,8-Jul,11 PM,8-Jul 2022 11 PM,0.7,30.6,72.7,0.0
2022,Jul,9-Jul,12 AM,9-Jul 2022 12 AM,0.7,30.8,72.5,0.0
2022,Jul,9-Jul,1 AM,9-Jul 2022 1 AM,0.7,31.1,72.2,0.0
2022,Jul,9-Jul,2 AM,9-Jul 2022 2 AM,0.8,31.3,72.0,0.0
2022,Jul,9-Jul,3 AM,9-Jul 2022 3 AM,0.9,31.5,72.0,0.0
2022,Jul,9-Jul,4 AM,9-Jul 2022 4 AM,1.3,31.5,72.0,0.0
2022,Jul,9-Jul,5 AM,9-Jul 2022 5 AM,1.4,31.5,72.0,0.0
2022,Jul,9-Jul,6 AM,9-Jul 2022 6 AM,1.6,31.7,72.2,0.0
2022,Jul,9-Jul,7 AM,9-Jul 2022 7 AM,2.0,32.6,71.5,0.0
2022,Jul,9-Jul,8 AM,9-Jul 2022 8 AM,2.4,33.7,69.8,0.0
2022,Jul,9-Jul,9 AM,9-Jul 2022 9 AM,2.7,35.8,65.8,0.0
2022,Jul,9-Jul,10 AM,9-Jul 2022 10 AM,2.2,38.2,59.4,0.1
2022,Jul,9-Jul,11 AM,9-Jul 2022 11 AM,2.4,37.8,58.8,0.4
2022,Jul,9-Jul,12 PM,9-Jul 2022 12 PM,3.7,38.9,56.0,0.5
2022,Jul,9-Jul,1 PM,9-Jul 2022 1 PM,7.6,39.7,54.2,0.3
2022,Jul,9-Jul,2 PM,9-Jul 2022 2 PM,9.8,39.4,56.9,0.3
2022,Jul,9-Jul,3 PM,9-Jul 2022 3 PM,6.7,39.8,54.0,0.6
2022,Jul,9-Jul,4 PM,9-Jul 2022 4 PM,4.9,37.6,62.2,0.1
2022,Jul,9-Jul,5 PM,9-Jul 2022 5 PM,3.6,35.7,65.8,0.7
2022,Jul,9-Jul,6 PM,9-Jul 2022 6 PM,1.4,31.7,70.7,0.2
